Date,AAPL,AMZN,BA,GOOG,IBM,MGM,T,^GSPC
2018-01-11,43.647499084472656,62.98699951171875,322.1300048828125,55.314998626708984,157.55258178710938,33.939998626708984,27.696374893188477,2752.969970703125
2018-01-12,44.04499816894531,63.669498443603516,330.3800048828125,55.12049865722656,156.806884765625,35.150001525878906,27.55286979675293,2770.179931640625
2018-01-16,44.474998474121094,66.1500015258789,339.8999938964844,56.6254997253418,157.83938598632812,35.66999816894531,27.87009048461914,2798.9599609375
2018-01-17,44.037498474121094,65.61199951171875,337.7300109863281,56.31100082397461,160.6214141845703,36.25,27.771902084350586,2784.989990234375
2018-01-18,44.842498779296875,64.69750213623047,350.70001220703125,56.570499420166016,162.52389526367188,36.400001525878906,27.82477378845215,2802.39990234375
2018-01-19,44.65250015258789,65.5999984741211,341.6700134277344,56.59149932861328,157.2275390625,36.36000061035156,28.22507667541504,2802.60009765625
2018-01-22,44.32500076293945,64.8584976196289,335.2900085449219,56.8745002746582,154.4072723388672,36.70000076293945,28.096677780151367,2809.159912109375
2018-01-23,44.32500076293945,66.90450286865234,338.3399963378906,57.99250030517578,155.65965270996094,37.09000015258789,28.66314125061035,2835.050048828125
2018-01-24,44.3125,68.74099731445312,336.20001220703125,58.86650085449219,159.4168243408203,36.900001525878906,28.164653778076172,2845.419921875
2018-01-25,43.627498626708984,68.4000015258789,336.2099914550781,58.62649917602539,158.61376953125,36.86000061035156,28.013595581054688,2846.239990234375
2018-01-26,43.0,69.60050201416016,344.3299865722656,58.75400161743164,158.8145294189453,37.02000045776367,28.29305076599121,2847.47998046875
2018-01-29,42.540000915527344,70.45899963378906,341.2300109863281,58.82400131225586,160.08604431152344,37.0,28.043806076049805,2867.22998046875
2018-01-30,41.38249969482422,70.15850067138672,339.1700134277344,58.39149856567383,158.90057373046875,37.650001525878906,28.2175235748291,2832.739990234375
2018-01-31,41.717498779296875,72.56500244140625,360.5,58.528499603271484,156.5487518310547,37.209999084472656,28.262840270996094,2832.409912109375
2018-02-01,41.79249954223633,72.25,352.95001220703125,58.13050079345703,156.0133819580078,36.4900016784668,29.086103439331055,2816.449951171875
2018-02-02,41.5,73.86949920654297,354.0,56.099998474121094,154.5889129638672,36.31999969482422,29.478851318359375,2808.919921875
2018-02-05,39.775001525878906,70.13099670410156,342.6700134277344,54.529998779296875,150.9464569091797,35.099998474121094,28.557401657104492,2741.06005859375
2018-02-06,38.70750045776367,68.072998046875,320.0,51.35900115966797,143.68069458007812,33.689998626708984,27.250755310058594,2614.780029296875
2018-02-07,40.772499084472656,72.44999694824219,340.5199890136719,54.07699966430664,147.3900604248047,34.81999969482422,27.802114486694336,2690.949951171875
2018-02-08,40.0724983215332,71.48400115966797,348.0,52.77050018310547,145.77438354492188,34.689998626708984,27.862537384033203,2685.010009765625
2018-02-09,39.26750183105469,68.67449951171875,333.54998779296875,50.86249923706055,142.06500244140625,33.65999984741211,27.061933517456055,2601.780029296875
2018-02-12,39.625,68.2334976196289,336.57000732421875,52.400001525878906,144.26385498046875,33.75,27.439577102661133,2636.75
2018-02-13,40.48749923706055,69.29650115966797,340.45001220703125,52.25,144.26385498046875,33.349998474121094,27.409366607666016,2646.27001953125
2018-02-14,40.7599983215332,70.3125,341.3399963378906,52.4474983215332,143.5850830078125,32.88999938964844,27.492446899414062,2651.2099609375
2018-02-15,42.4474983215332,73.34449768066406,348.4700012207031,53.95349884033203,148.6615753173828,34.75,27.545316696166992,2713.4599609375
2018-02-16,43.09000015258789,72.86849975585938,356.5899963378906,54.420501708984375,148.86233520507812,34.849998474121094,27.930513381958008,2727.139892578125
2018-02-20,43.01250076293945,72.32450103759766,352.0,54.528499603271484,148.93881225585938,33.0,27.854984283447266,2722.989990234375
2018-02-21,43.20750045776367,74.25,352.55999755859375,55.32350158691406,148.5946502685547,34.93000030517578,27.771902084350586,2720.530029296875
2018-02-22,42.95000076293945,74.76799774169922,354.6499938964844,55.80950164794922,147.70555114746094,34.65999984741211,27.545316696166992,2710.419921875
2018-02-23,43.41749954223633,74.76699829101562,358.17999267578125,55.63199996948242,147.51434326171875,34.630001068115234,27.60573959350586,2715.800048828125
2018-02-26,44.087501525878906,75.45999908447266,359.5,56.38999938964844,148.9579315185547,35.45000076293945,27.892749786376953,2757.3701171875
2018-02-27,44.775001525878906,76.2249984741211,364.6000061035156,57.0620002746582,151.49139404296875,35.47999954223633,28.262840270996094,2780.449951171875
2018-02-28,44.814998626708984,75.97550201416016,366.79998779296875,56.1515007019043,150.5736083984375,34.36000061035156,28.081571578979492,2753.780029296875
2018-03-01,44.6349983215332,75.68000030517578,362.3299865722656,55.39350128173828,148.69024658203125,34.310001373291016,27.424470901489258,2715.219970703125
2018-03-02,43.20000076293945,73.45500183105469,341.82000732421875,52.65399932861328,146.07073974609375,32.939998626708984,27.190332412719727,2658.889892578125
2018-03-05,43.8025016784668,74.71199798583984,338.0,53.75699996948242,147.34225463867188,33.54999923706055,27.34139060974121,2681.06005859375
2018-03-06,44.477500915527344,76.66000366210938,354.239990234375,54.96099853515625,150.36329650878906,34.08000183105469,27.81722068786621,2730.179931640625
2018-03-07,43.73500061035156,76.32599639892578,341.5199890136719,54.45949935913086,148.18356323242188,34.29999923706055,27.63595199584961,2710.179931640625
2018-03-08,43.869998931884766,77.5,349.510009765625,55.76599884033203,152.0076446533203,35.310001373291016,27.877643585205078,2732.75
2018-03-09,44.4900016784668,78.17500305175781,352.6499938964844,56.79999923706055,150.54493713378906,36.029998779296875,28.074018478393555,2752.909912109375
2018-03-12,45.0724983215332,79.62999725341797,355.20001220703125,58.192501068115234,152.6195068359375,36.83000183105469,27.983383178710938,2790.5400390625
2018-03-13,45.647499084472656,80.7979965209961,345.32000732421875,58.5,153.04971313476562,37.0,28.361026763916016,2792.31005859375
2018-03-14,45.08000183105469,79.8499984741211,339.7900085449219,57.260501861572266,153.12619018554688,35.90999984741211,28.391239166259766,2774.06005859375
2018-03-15,44.625,79.75,332.29998779296875,57.49800109863281,151.73040771484375,35.75,28.013595581054688,2754.27001953125
2018-03-16,44.662498474121094,79.17250061035156,329.82000732421875,57.707000732421875,153.02102661132812,35.7599983215332,28.013595581054688,2750.570068359375
2018-03-19,44.33000183105469,77.72650146484375,327.45001220703125,56.0004997253418,152.68641662597656,36.029998779296875,27.930513381958008,2741.3798828125
2018-03-20,43.810001373291016,77.51699829101562,331.8399963378906,54.95000076293945,150.5927276611328,36.209999084472656,27.70392608642578,2715.050048828125
2018-03-21,43.7599983215332,79.32250213623047,337.07000732421875,54.637001037597656,149.68450927734375,36.709999084472656,27.44713020324707,2714.989990234375
2018-03-22,42.5,78.27349853515625,330.1099853515625,54.09400177001953,148.18356323242188,35.459999084472656,27.152568817138672,2691.360107421875
2018-03-23,42.09749984741211,76.95050048828125,320.1499938964844,52.35150146484375,145.5544891357422,34.56999969482422,26.714502334594727,2646.7099609375
2018-03-26,42.01750183105469,76.5,330.4800109863281,52.29999923706055,144.5602264404297,33.779998779296875,26.480363845825195,2619.35009765625
2018-03-27,43.41999816894531,78.62000274658203,331.510009765625,53.150001525878906,147.1797332763672,35.279998779296875,26.321752548217773,2667.570068359375
2018-03-28,41.8125,72.3499984741211,321.8500061035156,49.900001525878906,145.38241577148438,34.7599983215332,26.65407943725586,2611.300048828125
2018-03-29,41.95249938964844,70.30000305175781,323.3800048828125,50.58150100708008,146.3384246826172,34.25,26.948640823364258,2614.409912109375
2018-04-02,41.65999984741211,70.88099670410156,325.20001220703125,51.14099884033203,146.5965576171875,35.22999954223633,26.873111724853516,2633.449951171875
2018-04-03,41.90999984741211,69.56900024414062,324.760009765625,50.695499420166016,144.1682586669922,34.2400016784668,26.555891036987305,2592.169921875
2018-04-04,41.220001220703125,67.91200256347656,312.29998779296875,49.670501708984375,141.38623046875,33.7400016784668,26.555891036987305,2584.0400390625
2018-04-05,43.14500045776367,72.09950256347656,330.5899963378906,52.06650161743164,147.64817810058594,35.11000061035156,27.137462615966797,2657.360107421875
2018-04-06,42.74250030517578,71.49849700927734,330.6099853515625,51.0,146.71128845214844,35.2400016784668,27.197885513305664,2645.820068359375
2018-04-09,42.470001220703125,71.25150299072266,332.25,50.84000015258789,145.12428283691406,34.310001373291016,26.616313934326172,2617.179931640625
2018-04-10,43.25,71.59950256347656,331.3500061035156,51.321998596191406,148.2122344970703,34.900001525878906,26.67673683166504,2638.409912109375
